Recipient Name,Award Amount
"AVIDITY SCIENCE, LLC",71530.0
COVIDIEN SALES LLC,70988.44
HISPANIC ASSOCIATION OF COLLEGES & UNIVERSITIES,70433.4
FUS INSTRUMENTS INC.,70000.0
"KILIUDA CONSULTING, LLC",69953.04
WERFEN USA LLC,69389.46
"E-LOGIC, INC.",68994.48
"DAVID C. SMITH & SON, INC.",68269.09
"MISSION BIO, INC",68265.0
"VISION TECHNOLOGIES, LLC",68148.9
"LSM TECHNICAL SOLUTIONS, LLC",67185.0
NOVOGENE CORPORATION INC,67140.0
INTEGRAL MOLECULAR INC,66900.0
GALILEO DYNAMICS B.V.,66700.0
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",66697.70000000001
VISION RT INC,66683.0
HEWLETT PACKARD ENTERPRISE COMPANY,66313.14
TK ELEVATOR CORPORATION,65961.72
THE CHILDREN'S INN AT NIH INC,65696.08
AD & RESOURCES LLC,65217.07
"SAMYAK SOLUTIONS, INC.",65005.03
"WILSON WOLF MANUFACTURING, LLC",65000.0
AMPSEQ LLC,64840.0
ACCESSAGILITY LLC,64734.36
"BOWTIE ENGINEERING, LLC",64400.3
"LABLOGIC SYSTEMS, INC.",64278.8
"CONSELARA, LLC",64120.32
JESKELL SYSTEMS LLC,63224.08
STANDARD BIOTOOLS INC,63072.0
"MOBILE COMMUNICATIONS AMERICA, INC.",62802.14
LABORATORY CORPORATION OF AMERICA,62375.0
LABVANTAGE SOLUTIONS INC,62206.46
SIEMENS HEALTHCARE DIAGNOSTICS INC.,61899.35
"GOVERNMENT SALES, LLC",61568.83
"JEOL USA, INC.",61161.81
"ARIMA GENOMICS, INC.",60200.0
"BREAKAWAY, LTD.",60000.0
"FEDTEK, INC.",59945.72
"BLACKBOX BIOTECH, INC",59775.0
STERILE SERVICES CO,59363.33
"CARESTREAM HEALTH, INC",57791.44
HL CONSULTECH JV LLC,57737.96
"GENERAL AND MECHANICAL SERVICES, LLC",57528.06
SARTORIUS CORPORATION,57482.12
TENNESSEE DEPARTMENT OF HEALTH,55633.0
SCHRODINGER LLC,55070.0
WJM PROFESSIONAL SERVICES LLC,55000.0
CANON MEDICAL INFORMATICS INC,54386.77
"AIRGAS USA, LLC",53712.42
POLARIZE APS,52500.0
CHEMAXON LLC,52500.0
BEACON POINT ASSOCIATES LLC,51195.0
SAF-GARD SAFETY SHOE CO,51150.0
STATE OF WISCONSIN DEPARTMENT OF HEALTH SERVICES,50746.0
"ALLENTOWN, LLC",50712.5
NEW INNOVATIONS INC,50605.0
STOELTING CO,50437.08
"LAB PRODUCTS, LLC",50219.84
ECKERT & ZIEGLER EUROTOPE GMBH,50079.02
ANSIBLE GOVERNMENT SOLUTIONS LLC,50000.0
GENESIS ENGINEERS INC,50000.0
GARDNER PHARMACOLOGY LLC,50000.0
"SURGI-TRON OF MARYLAND, INC.",50000.0
PREOMICS INC,49999.2
"BIOPAC SYSTEMS, INC.",49991.0
"ADVANCED AIR AMBULANCE, CORP.",49980.0
COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,49926.0
NATUS MEDICAL INCORPORATED,49832.97
"COHERENT NA, INC.",49592.96
EMD MILLIPORE CORP,48828.01
"TAKARA BIO USA, INC.",48587.1
BIO RAD LABORATORIES INC,48533.28
MANAGE INCORPORATED,48109.92
"ADVARRA, INC.",47780.0
ENAMINE US INC.,47576.0
QUANTUM SURGICAL INCORPORATED,47500.0
"PLEXON, INC",47410.0
ZOOM INC.,47182.22
"THE MARYLAND HOSPITAL ASSOCIATION, INCORPORATED",47147.0
MESO SCALE DIAGNOSTICS LLC,47094.45
ACE PARKING MANAGEMENT INC,46740.0
"CARL ZEISS, INC.",46353.509999999995
TURTLE SHELL INDUSTRIES LLC,45581.0
PHILIPS HEALTHCARE INFORMATICS INC.,45500.0
FEDSTORE CORPORATION,45227.31
MILLBROOK SUPPORT SERVICES INC,45000.0
BIOMEDICAL RESEARCH ALLIANCE OF NEW YORK LLC,44590.0
BIOCYTOGEN BOSTON CORP,44320.0
"CRYO-EXPRESS, LLC",44232.42999999999
"CAREFUSION SOLUTIONS, LLC",44100.0
"KARIUS, INC.",44000.0
THE JOHNS HOPKINS HEALTH SYSTEM CORPORATION,43848.0
SOFITC JV LLC,43262.4
SPACELABS HEALTHCARE LLC,43117.979999999996
"BMG LABTECH, INC.",42773.41
"AUGUST SCHELL ENTERPRISES, INC.",42455.52
MESTRELAB RESEARCH SL,42267.41
CTR CONSULTING LLC,41894.33
MAVEN GROUP LLC,41809.38
JACKSON LABORATORY,40319.11
EOLA POWER LLC,40055.14
"GOVERNMENT MARKETING AND PROCUREMENT, LLC",39756.6
APPLIED SCIENTIFIC INSTRUMENTATION INC.,39700.0
"VARIAN MEDICAL SYSTEMS, INC",39300.0
"AKOYA BIOSCIENCES, INC",39144.0
MARSHALL SCIENTIFIC LLC,38886.34
"E3 DIAGNOSTICS, INC.",38776.28
TGA CAPITAL GATEWAY LLC,38469.42
"NEAL R. GROSS AND COMPANY, INC.",38280.0
HEARING DIAGNOSTICS LLC,38100.0
CRAFTMASTER HARDWARE LLC,38096.4
PROTEOGENIX,37630.0
ZEIGLER BROS INC,37052.4
BIONIC POWER INC.,36400.0
ADVANCED STERILIZATION PRODUCTS SERVICES INC.,36385.44
PHOENIX TEXTILE CORPORATION,36167.27
RESIDENCE INN BY MARRIOTT LLC,36041.11
"PREMIER & COMPANIES, INC.",36002.4
A2Z PERSONNEL HAMILTON INC,36000.0
LUNDQUIST INSTITUTE FOR BIOMEDICAL INNOVATION AT HARBOR-UCLA MEDICAL CENTER,35995.99
MIM SOFTWARE INC,35855.67
BIO-TECHNE SALES CORPORATION,35726.5
INFORS USA INC,35434.0
"BIOLIFE SOLUTIONS, INC.",35009.0
LIFECANVAS TECHNOLOGIES INC,34904.0
DORIC LENSES INC,34570.0
OPTIBRIUM LIMITED,34450.0
CANTOR COLBURN LLP,34078.75
GP STRATEGIES CORPORATION,33930.0
"GILSON, INC.",33835.0
"USONA INSTITUTE, INC",33700.0
"ZEF SCIENTIFIC, INC.",33619.2
XFINION INC.,32750.5
"EVIDENT SCIENTIFIC MIS, INC.",32221.64
"HITACHI HIGH-TECH AMERICA, INC.",32114.0
HITECH INSTRUMENTS INC,31792.48
"OXFORD INSTRUMENTS AMERICA, INC.",30720.0
SCANCO USA INC,30500.0
BDX RESEARCH & CONSULTING LLC,30000.0
"CARDINAL HEALTH 414, LLC",30000.0
KRISHAGNI LLC,30000.0
VPRIME TECH INC,29883.89
APPLIED PHOTOPHYSICS INC.,29740.0
"CARDINAL HEALTH 200, LLC",29739.24
INTERA ONCOLOGY INC,29580.0
BURGHART MESSTECHNIK GMBH,29499.21
PHARMARON (EXTON) LAB SERVICES LLC,28753.5
"FASTENERS RX, INC",28753.04
BAYER HEALTHCARE LLC,28221.29
UNIVERSITY OF ILLINOIS,28013.579999999998
H. CO. COMPUTER PRODUCTS,27662.0
MOBILITY RESEARCH INC,27245.0
REON INC,27053.560000000012
"ADVANCED CELL DIAGNOSTICS, INC.",26857.0
"FM:SYSTEMS GROUP, LLC",26854.0
"FM SYSTEMS, INC.",26854.0
EDAC SYSTEMS INC,26760.0
GE HEALTHCARE INC,26635.0
"PENTAX OF AMERICA, INC.",26500.0
"GRENOVA, INC",26464.0
SCIENTIFIC VOLUME IMAGING B.V.,26306.0
DAVID KOPF INSTRUMENTS,25893.94
"EVIDENT SCIENTIFIC, INC.",25365.14
VCLOUD TECH INC,25258.59
"GRAPHPAD SOFTWARE, LLC",25200.0
"LA JOLLA ALCOHOL RESEARCH, INC.",25000.0
HENRIQUE BASS,25000.0
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,25000.0
"ALTORIS, INC.",25000.0
"ALPHA OMEGA CO. USA, INC.",25000.0
MEGAN MURPHY,25000.0
MEGAN TERESA ZINSKY,25000.0
KING ELEVATOR LLC,25000.0
AMERICAN SOCIETY FOR HEALTH CRM,25000.0
UNIVERSITY OF MARYLAND MEDICAL SYSTEM CORPORATION,24999.99
CELLINK LLC,24999.0
"BIOSKRYB, INC.",24995.01
YA JUN ZHANG,24992.31
AZURE BIOSYSTEMS INC,24990.53
DMT-USA INC,24990.0
VIGNET INC.,24990.0
"STELLAR SCIENTIFIC, LLC",24989.65
HEALTH OUTCOMES INC,24975.0
NARUN PORNPATTANANANGKUL,24960.0
COY LABORATORY PRODUCTS INC,24958.76
TRITECH COMMUNICATIONS INC,24950.0
"EPPENDORF NORTH AMERICA, INC.",24940.51
HARMONIZED HEALTH ANALYTICS LLC,24920.0
"K S A INTERIORS, INC.",24912.0
"WESTEX GROUP, INC",24905.48
JASON FINE,24900.0
HAMAMATSU CORP,24881.0
"CELL SIGNALING TECHNOLOGY, INC.",24873.36
"ANATRACE PRODUCTS, LLC",24828.8
LAMBDA INC,24813.7
"BOECKELER INSTRUMENTS, INC.",24791.0
QST LAB,24650.0
"GETINGE USA SALES, LLC",24628.79
"NEOGENOMICS LABORATORIES, INC.",24614.0
QUEST DIAGNOSTICS NICHOLS INSTITUTE INC,24596.2
UK BIOBANK LIMITED,24562.8
PYTHON AI SOLUTIONS LIMITED,24500.0
JUAN SEBASTIAN PENA VARGAS,24500.0
"FRIENDS OF PATIENTS AT THE NIH, INC.",24249.75
STARR LIFE SCIENCES CORP,24220.0
MCDONNELL BOEHNEN HULBERT & BERGHOFF LLP,24170.0
AMERICAN HOSPITAL ASSOCIATION,24150.0
"BIONANO GENOMICS, INC",24115.32
"PUBLIC DEMOCRACY, INC.",24000.0
"NATIONAL CANCER CENTER, NATIONAL RESEARCH AND DEVELOPMENT AGENCY",24000.0
CREATIVE BIOGENE INC,23990.0
TIGER SUPPLIES INC,23750.0
"PRODO LABORATORIES, INC",23725.0
"DYNAVISION GLOBAL HOLDINGS, LLC",23400.0
"HAMILTON MEDICAL, INC",23335.0
STANCE HEALTHCARE INC.,23106.4
SPRINGER NATURE CUSTOMER SERVICE CENTER LLC,23070.0
"MCBEE MOORE & VANIK IP, LLC",23011.0
"NCS PEARSON, INC.",23006.0
FIELDLINE INC.,23000.0
"3D SYSTEMS, INC.",23000.0
QUIP LABORATORIES INC,22993.19
STERIS CORPORATION,22922.52
"LYME COMPUTER SYSTEMS, INC.",22782.12
INBIOMEDIC SAC,22771.64
PHILIPS NORTH AMERICA LLC,22750.9
NATIONAL INFORMATION STANDARDS ORGANIZATION (Z39),22722.0
"DNASTAR, INC.",22700.0
PICOQUANT PHOTONICS NORTH AMERICA INC,22679.0
LIFENET HEALTH,22625.0
ASTROPHYSICS INC,22305.0
SPATIAL FRONT INC,22142.0
"ABVACC, INC.",21962.76
"W.W. GRAINGER, INC.",21930.87
STEMCELL TECHNOLOGIES INC,21859.2
"DIRECT CREMATION SERVICES OF VIRGINIA, LLC",21504.46
OZGENE PTY LTD,21267.0
PI PHYSIK INSTRUMENTE LP,21219.1
BURHANI ENTERPRISES INC,21028.96
"WELCH ALLYN, INC.",20952.15
EK SATYAVIS LLC,20896.0
PHENOSYS GMBH,20822.0
DESCARTES VISUAL COMPLIANCE (USA) LLC,20817.0
MIDMARK CORPORATION,20774.79
"MEDICAL WASTE DISPOSAL, LLC",20067.84
VANTIVE US HEALTHCARE LLC,20050.0
"ROSE LI AND ASSOCIATES, INC.",20000.0
"ALAMAR BIOSCIENCES, INC.",20000.0
CLEAR ANALYTIC SOLUTIONS LLC,20000.0
"MICROBRIGHTFIELD, LLC",20000.0
KATELYN WILLIAMS,19920.0
"METABOLON, INC.",19672.56
PRECISIONARY INSTRUMENTS LLC,19549.32
ACCRUENT LLC,19419.83
SANDOW CONSTRUCTION INC,19390.7
MARYLAND PATIENT SAFETY CENTER INC.,19310.0
FERRO SOLUTIONS LLC,19261.0
SUTTER INSTRUMENT CORP,18921.0
MADISON SCHULTE,18920.0
"SPECTRA SERVICES, INC.",18906.88
"COLUMBUS INSTRUMENTS, LLC",18845.0
LGC CLINICAL DIAGNOSTICS INC,18840.4
"NEW ENGLAND BIOLABS, INC.",18651.2
"UPTODATE, INC",18613.0
TELECOMMUNICATION SOLUTIONS GROUP INC,18160.0
RUNNERS INC,18090.0
"BRUKER NANO, INC",18028.0
"INVIVOSCRIBE, INC.",18025.96
VIBE INC.,17914.0
PERKINELMER U.S. LLC,17899.47
AMUZA INC.,17603.56
MEDTRONIC INC,17600.0
SUN NUCLEAR CORP.,17476.0
"BARD PERIPHERAL VASCULAR, INC.",17390.0
"INTEGRATION TECHNOLOGIES GROUP, INC.",17123.6
"CAPRICE ELECTRONICS, INC",16980.32
AQUATERRA ENVIRONMENTS LLC,16950.0
CONVERGED SERVICES INC,16935.0
KINETICS HYDRO INC,16913.0
LUMINEX CORP,16774.0
COMPU-GEN TECHNOLOGIES INC,16710.0
NOVANDI CHEMISTRY AB,16650.0
IBA DOSIMETRY AMERICA INC,16504.0
FIDELIS SUSTAINABILITY DISTRIBUTION LLC,16494.5
"USA SCIENTIFIC, INC.",16490.9
HEALTH LEVEL SEVEN INTERNATIONAL INC.,16480.0
"SAFS, INC",16446.19
OPTO ENGINE LLC,16404.0
"ISCAN, INC.",16337.86
COLLEGE OF AMERICAN PATHOLOGISTS,16250.0
ESAOTE NORTH AMERICA INC,16225.0
LEVEL ACCESS INC,16190.51
"HILL-ROM, INC.",16159.5
ZMT ZUERICH MEDTECH AG,16150.0
NEUROPACE INC,16005.0
"MORGAN, SCOTT W",16000.0
CHEUNG YING KUEN,16000.0
"BUILD CLINICAL, LLC",15999.0
"ASSOCIATION FOR THE ACCREDITATION OF HUMAN RESEARCH PROTECTION PROGRAMS, INC",15960.0
"BIOMED SERVICES, INC",15736.0
PEAK SCIENTIFIC INC,15731.78
BIOCARE MEDICAL LLC,15675.0
"EVRON, INC.",15650.0
ONCOLOGY NURSING SOCIETY,15555.0
CERUS CORPORATION,15372.0
"MIRION TECHNOLOGIES (CAPINTEC), INC.",15367.3
"PSYCHOLOGICAL ASSESSMENT RESOURCES, INC.",15320.0
GOVERNMENT MLO SUPPLIES USA INC,15300.0
ENVIRONMENTAL CHEMICAL CORPORATION,15276.0
MVAP MEDICAL SUPPLIES INC,15246.0
DAXSONICS ULTRASOUND INC,15200.0
"MAUNA KEA TECHNOLOGIES, INC.",15195.98
POGO LINUX CORPORATION,15176.31
"THINKY U.S.A., INC.",15170.0
H4G ENTERPRISES LLC,15120.0
ADINSTRUMENTS INC,15101.0
PHOENIX NMR LLC,15042.0
"ESO SOLUTIONS, INC.",15000.0
"WRIGHT WOLD SCIENTIFIC, LLC",15000.0
"HUGO W. MOSER RESEARCH INSTITUTE AT KENNEDY KRIEGER, INC.",15000.0
"WORLD PRECISION INSTRUMENTS, LLC",14976.0
INTERNATIONAL POINT OF CARE INCORPORATED,14955.0
DYNAMIC SYSTEMS INC,14928.89
"WASHINGTON UNIVERSITY, THE",14866.0
FOTRONIC CORPORATION,14783.0
"MORGAN SCIENTIFIC, INC.",14730.0
"MOLECULAR INSTRUMENTS, INC",14690.16
CRYOMAGNET INSTRUMENT SERVICE LLC,14550.0
SIMBIONIX USA CORPORATION,14500.0
LABCORP GENETICS INC.,14500.0
"SEQMATIC, LLC",14355.0
SOURCE CODE LLC,14207.58
"MATTERHACKERS, INC.",14036.0
"CELLECTA, INC.",14000.0
LIMBACH COMPANY LLC,13900.0
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,13871.0
GAVKHAR ABDUROKHMONOVA,13750.0
IPHARMASUPPORTS LLC,13505.83
"NEU-ION, INC.",13180.0
"TOSOH BIOSCIENCE, INC.",13177.0
THE BOSTON ARCHITECTURAL COLLEGE,13176.0
"REPRINTS DESK, INC.",13125.0
MEDSTAR HEALTH RESEARCH INSTITUTE INC.,13058.43
BIOPLASTICS/CYCLERTEST INC,13050.0
"PARTICLE METRIX, INC.",13000.0
INVIVOGEN,12992.7
"RESEARCH AND DIAGNOSTIC SYSTEMS, INC",12879.5
"VIRGINIA WATER SYSTEMS, INC.",12814.0
"SCINOMIX, INC.",12780.0
HELLO BIO INC,12750.0
AMBU INC.,12705.0
"PSYCHOLOGY SOFTWARE TOOLS, INC.",12676.0
HASKRIS CO,12664.0
"BLACKROCK MICROSYSTEMS, INC",12600.04
"QUIDELORTHO SALES COMPANY, LLC",12600.0
"LEADINGEDGE PHARMTOX, LLC",12500.0
RESEARCH DATA ALLIANCE FOUNDATION,12500.0
"FRANKLIN BIOLABS, LLC",12472.3
TURHOW CONSULTING GROUP LLC,12425.0
"FOUR TRIBES CONSTRUCTION SERVICES, LLC",12402.84
ENVIGO RMS LLC,12402.0
"TECAN U.S., INC.",12366.34
DRAEGER INC,12360.1
"KARDEX REMSTAR, LLC",12360.0
"OEPS ELECTRONICA PRODUCAO UNIPESSOAL, LDA.",12257.34
"FLOWJO, LLC",12092.0
WINN SOLUTIONS LLC,11893.0
BAYLOR COLLEGE OF MEDICINE,11769.0
CYAGEN BIOMODELS LLC,11749.5
FLUKE ELECTRONICS CORP,11736.0
THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,11692.0
"COMMERCIAL MARKETING ASSOCIATES, INC.",11643.9
"BRIDGE INFORMATICS, INC.",11600.0
"PERFORMANCE WATER SYSTEMS ESR, LLC",11451.36
"SARSTEDT, INC",11421.8
MYBIOSOURCE INC,11410.0
FOUR LLC,11349.7
"WICKED LIQUID, INC",11280.0
AUTOMATION CENTRE L.C.,11279.0
COSMED USA INC,11261.31
IPEC PERFECT CREATION LLC,11240.0
TATSIANA KUKHTA,11200.0
THERAKOS LLC,11167.52
HORIBA INSTRUMENTS INCORPORATED,11124.0
"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",11113.0
ZAIPUT FLOW TECHNOLOGIES LLC,11037.6
TRANG LINH NGUYEN,11000.0
UNIVERSITY OF KANSAS CENTER FOR RESEARCH INC,10900.0
"CONFIDENT CONTROLS USA, INC",10786.0
SCIENCE SUITE INC.,10770.0
DATCARD SYSTEMS INC,10707.0
MCCOY RUSSELL LLP,10670.0
"JARWARE, LLC",10588.0
VERTIV CORPORATION,10552.0
BOROUMAND SHAHDOKHT,10500.0
ZOHO CORPORATION,10244.0
DANTON MARY JO,10192.0
TSC-ITG JV LLC,10186.6
COUNCIL ON LIBRARY AND INFORMATION RESOURCES,10125.0
INTERNATIONAL TELEVISION CORPORATION,10022.99
LIN JIUNN,10000.0
INO THERAPEUTICS LLC,10000.0
MEG BOUVIER MEDICAL WRITING LLC,9999.99
"TENCARVA MACHINERY COMPANY, LLC",9986.0
CREATIVE BIOLABS INC,9980.0
"ELON INSIGHTS, LLC",9950.0
YANHONG SHI,9800.0
TONI PEARSON,9800.0
N&S PROPERTY SERVICES LLC,8646.18
"LAP OF AMERICA LASER APPLICATIONS, L.L.C.",8505.0
TOVUTI INC,8500.0
TERUMO BCT INC,8097.24
"CHESAPEAKE SYSTEMS INTERNATIONAL, LLC",7508.99
"S & W IMAGING SERVICES, LLC",7504.89
"PREMIER HEALTHCARE SOLUTIONS, INC",7500.0
LINDSAY A WALKER,7072.0
"SERVICE MACHINE SHOP, INCORPORATED",6969.0
METTLER-TOLEDO LLC,6940.0
TECHNOLOGIST INC.,6931.010000000002
HTX TECHNOLOGIES LLC,6736.5
"HARTING ASSOCIATES, INC.",5275.0
"HISTOSERV, INC",5000.0
AECOM SMITH CARTER JOINT VENTURE,4904.0
MAGEE-WOMENS RESEARCH INSTITUTE AND FOUNDATION,4840.0
"IMPERIAL VALET SERVICE, INC",4746.0
AGILQUEST CORPORATION,4522.47
UNIVERSITY OF HAWAII,4512.0
REDISHRED ACQUISITION INC,4324.2
"BIOTAGE, LLC",3663.0
AG JV,3263.3
ESSENTIAL ACCESS HEALTH,2653.0
AFORGE LLC,1364.87
INSTITUT DE FORMULATION DES VACCINS (CH) SA,0.0
THE EFFICIENCY GROUP LLC,0.0
THE GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT INC,0.0
ALTASCIENCES CLINICAL KANSAS INC,0.0
IDT BIOLOGIKA GMBH,0.0
"PATRIOT STRATEGIES, LLC",0.0
INTRAVACC B.V.,0.0
THE INSTITUTE FOR CANCER RESEARCH,0.0
"DARWIN BIOSCIENCES, INC.",0.0
PARTNERSHIP FOR PUBLIC SERVICE INC,0.0
BROWN UNIVERSITY,0.0
MEDENTUM INNOVATIONS INC,0.0
"VITRUVIAN BIO, LLC",0.0
"BRAIN ELECTROPHYSIOLOGY LABORATORY COMPANY, LLC",0.0
CALYX SYSTEMS LLC,0.0
BOONERANG CONSULTING LLC,0.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,0.0
TOUGALOO COLLEGE,0.0
"CYBERDATA TECHNOLOGIES, INC.",0.0
THE UNIVERISTY OF TEXAS M.D. ANDERSON CANCER CENTER,0.0
THE REGENTS OF THE UNIV. OF COLORADO,0.0
"OPTOSURGICAL, LLC",0.0
"ORTHO-CLINICAL DIAGNOSTICS, INC",0.0
OWENS & MINOR DISTRIBUTION INC,0.0
"PRECISE SOFTWARE SOLUTIONS, INC.",0.0
"IMPACT BUSINESS INFORMATION SOLUTIONS, INC.",0.0
IMMUNO MYCOLOGIES INC,0.0
IIT RESEARCH INSTITUTE,0.0
"TRI-PHARMA, INC.",0.0
"QUVA PHARMA, INC.",0.0
"DLT SOLUTIONS, LLC",0.0
EARLYDIAGNOSTICS INC,0.0
COLORADO STATE UNIVERSITY,0.0
OCEANIT LABORATORIES INC,0.0
KITWARE INC,0.0
"OLGOONIK ENTERPRISES, LLC",0.0
KAISER FOUNDATION HOSPITALS,0.0
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",0.0
"HYPERTHESIS, LLC",0.0
CREDENCE MANAGEMENT SOLUTIONS LIMITED LIABILITY COMPANY,0.0
QUALITY BIOLOGICAL INC,0.0
"ICON GOVERNMENT AND PUBLIC HEALTH SOLUTIONS, INC.",0.0
I TECH AG LLC,0.0
"KAIVA-SIGNATURE JV, LLC",0.0
HENNEPIN HEALTHCARE RESEARCH INSTITUTE,0.0
"DENVER COMPANIES, LLC",0.0
"DIGITALIS COMMONS, INC.",0.0
"PROTEIOS TECHNOLOGY, INC.",0.0
JACKSON STATE UNIVERSITY,0.0
INIMMUNE CORP,0.0
BIG EYE DIAGNOSTICS INC,0.0
"KEARNEY & COMPANY, P.C.",0.0
TRACE BIOSCIENCES INC,0.0
UNIVERSITY OF ARIZONA,0.0
UNIVERSITY OF CALIFORNIA IRVINE,0.0
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",0.0
NEOVAXSYN INC,0.0
"ASSOCIATION OF PUBLIC HEALTH LABORATORIES, INC. (THE)",0.0
NEURALRAD LLC,0.0
"SYSTEX, INC",0.0
ALIGOS THERAPEUTICS INC,0.0
"EAC HEALTH & NUTRITION, LLC",0.0
RESCUE ONE TRAINING FOR LIFE INC,0.0
"H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL, INC.",0.0
HAEMONETICS CORPORATION,0.0
"COMPUTER WORLD SERVICES, CORP.",0.0
"BLACKSMITH MEDICINES, INC.",0.0
COHERENT INC,0.0
ADVANCED INSTRUMENTS LLC,0.0
BARUCH S. BLUMBERG INSTITUTE,0.0
"BAYSPEC, INC.",0.0
AVANTGEN INC,0.0
AUSCULTECH DX LLC,0.0
GRANT THORNTON LLP,0.0
RIPTIDE THERAPEUTICS LLC,0.0
"GLYCOSCIENTIFIC, L.L.C.",0.0
SUNTIVA LLC,0.0
FBGC JV LLC,0.0
"SPECTROFUGE CORPORATION OF NORTH CAROLINA, INC.",0.0
GREENBRIER GOVERNMENT SOLUTIONS INC,0.0
REVOLUTIONARY SOLUTIONS LLC,0.0
ELEKTA INC,0.0
"UNICOM GOVERNMENT, INC.",0.0
COMPASS GROUP USA INC,0.0
ENEPRET INCORPORATED,0.0
SCIENCE AND TECHNOLOGY CENTER IN UKRAINE,0.0
UNIVERSITY OF MONTANA,0.0
CHILDRENS HOSPITAL MEDICAL CENTER,0.0
"CHILDREN'S HOSPITAL CORPORATION, THE",0.0
"LAULIMA GOVERNMENT SOLUTIONS, LLC",0.0
LUNA LABS USA LLC,0.0
LASSO INFORMATICS US INC,0.0
NATIONAL OPINION RESEARCH CENTER,0.0
SOUTHERN RESEARCH INSTITUTE,0.0
"FAST-TRACK DRUGS & BIOLOGICS, L.L.C.",0.0
"CERES NANOSCIENCES, INC.",0.0
UNLIMITED TECHNOLOGY SYSTEMS LLC,0.0
LOUVIERE STRATTON & YOKEL LLC,0.0
AFG GROUP INC.,0.0
"GATE SCIENTIFIC, INC.",0.0
SOPHINEA CORP,0.0
MORSE NICHOLS & ASSOCIATES LLC,0.0
UNIVERSITY OF WASHINGTON,0.0
UNIVERSITY OF SYDNEY,0.0
MORPHOSIS INC,0.0
VELOCITY GROUP LLC,0.0
MISSISSIPPI STATE DEPARTMENT OF HEALTH,0.0
SEVENTH SENSE CONSULTING LLC,0.0
ML HUNTER LP,0.0
BELLETORUS CORPORATION,0.0
FIRE CREEK SERVICES COMPANY,0.0
SECUREMEDY INC,0.0
FIELDPRINT INC,0.0
SCRIPTPRO USA INC,0.0
ACCESS TO ADVANCED HEALTH INSTITUTE,0.0
VIVONICS INC,0.0
"ACOUSTICABIO, INC.",0.0
WATERS CORPORATION,-0.02
"STRATCOMM, INC.",-0.02
THERMO FISHER SCIENTIFIC (ASHEVILLE) LLC,-0.02
"AT&T ENTERPRISES, LLC",-0.02
"REVVITY SIGNALS SOFTWARE, INC.",-0.03
"ADVENTIST HEALTHCARE, INC.",-0.04
KAMTEK INC,-0.34
HIGHRISE CONSULTING INC,-0.55
"FUJIFILM CELLULAR DYNAMICS, INC",-1.33
"AGILENT TECHNOLOGIES, INC.",-1.7
"OLYMPUS AMERICA, INC.",-5.09
HALO BRANDED SOLUTIONS INC,-8.49
"IRON BOW TECHNOLOGIES, LLC",-8.99
"BIOCENTRIC, INC.",-9.28
GREFFEX INC,-11.0
COMMUNICATEHEALTH INC,-16.0
"A&E DESIGN, INC.",-30.0
FOX ROTHSCHILD LLP,-38.39
"ENVIGO RMS, INC.",-42.15
"HENRY SCHEIN, INC.",-50.0
"COULBOURN INSTRUMENTS, LLC",-74.49000000000001
WARNER GRAHAM LLLP,-80.0
OLYMPUS AMERICA INC,-100.0
ALBERT EINSTEIN COLLEGE OF MEDICINE,-134.0
GENTECH SCIENTIFIC LLC,-153.0
"INNOVATIVE CONSULTING & MANAGEMENT SERVICES, LLC",-367.3
STAUBLI CORPORATION,-400.0
"MAD CITY LABS, INC.",-440.0
ARUP LABORATORIES INC,-480.0
LUMINOSTICS INC,-500.0
GENESEE SCIENTIFIC LLC,-525.72
"DYNAMIC SYSTEMS TECHNOLOGY, INC.",-529.35
TEKNION LLC,-560.21
"O'REILLY MEDIA, INC.",-621.97
INFINITY BIOLOGIX LLC,-690.06
"PEACEFUL MIND HOME CARE, LLC",-795.89
RELX INC,-840.0
"GENE BY GENE, LIMITED",-882.0
"NANOCOMPOSIX, INC.",-960.0
NIGHTINGALE CORP,-1050.0
AVITECTURE INC,-1142.22
SHABAS SOLUTIONS LLC,-1200.0
"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",-1205.99
"BELAIR INSTRUMENT COMPANY, LLC",-1308.83
CLEAN VENTURE INC,-1428.15
"BARBER OPTICS, INC.",-1462.5
TROPICAL GASTROENTEROLOGY AND NUTRITION LIMITED,-1490.02
"TREDWELL PHD, A LEON",-1500.0
SALIENT SCIENCE & TECHNOLOGY LLC,-1500.0
"LEVEL 3 COMMUNICATIONS, LLC",-1530.6
"GEORGE W. ALLEN CO., INC.",-1571.6
JTF BUSINESS SYSTEMS CORPORATION,-1624.41
DAVID A. HALL,-1800.0
